seqnames,start,end,width,strand,gene_id
PvP01_03_v1,392161,393198,1038,-,PVP01_0308100
PvP01_03_v1,394770,397654,2885,+,PVP01_0308200
PvP01_03_v1,398206,404505,6300,-,PVP01_0308300
PvP01_03_v1,405408,407266,1859,-,PVP01_0308400
PvP01_03_v1,408142,409641,1500,+,PVP01_0308500
PvP01_03_v1,410337,413312,2976,-,PVP01_0308600
PvP01_03_v1,414818,416767,1950,+,PVP01_0308700
PvP01_03_v1,417236,418569,1334,-,PVP01_0308800
PvP01_03_v1,419912,423337,3426,-,PVP01_0308900
PvP01_03_v1,424862,426032,1171,+,PVP01_0309000
PvP01_03_v1,428192,429790,1599,+,PVP01_0309100
PvP01_03_v1,430357,432507,2151,-,PVP01_0309200
PvP01_03_v1,434117,436824,2708,-,PVP01_0309300
PvP01_03_v1,438924,439005,82,+,PVP01_0309400
PvP01_03_v1,440227,440299,73,-,PVP01_0309500
PvP01_03_v1,441263,444314,3052,-,PVP01_0309600
PvP01_03_v1,447236,448294,1059,+,PVP01_0309700
PvP01_03_v1,448603,449220,618,-,PVP01_0309800
PvP01_03_v1,451006,452275,1270,+,PVP01_0309900
PvP01_03_v1,452864,455230,2367,-,PVP01_0310000
PvP01_03_v1,457435,461715,4281,+,PVP01_0310100
PvP01_03_v1,462421,464865,2445,-,PVP01_0310200
PvP01_03_v1,467217,470111,2895,+,PVP01_0310300
PvP01_03_v1,470606,471208,603,-,PVP01_0310400
PvP01_03_v1,471649,474864,3216,-,PVP01_0310500
PvP01_03_v1,475859,477730,1872,+,PVP01_0310600
PvP01_03_v1,477928,481497,3570,-,PVP01_0310700
PvP01_03_v1,482173,482244,72,+,PVP01_0310800
PvP01_03_v1,482952,483023,72,-,PVP01_0310900
PvP01_03_v1,483387,483884,498,-,PVP01_0311000
PvP01_03_v1,484833,489416,4584,-,PVP01_0311100
PvP01_03_v1,490631,503476,12846,-,PVP01_0311200
PvP01_03_v1,504014,509809,5796,-,PVP01_0311300
PvP01_03_v1,512459,514462,2004,+,PVP01_0311400
PvP01_03_v1,515908,516939,1032,-,PVP01_0311500
PvP01_03_v1,517450,518532,1083,-,PVP01_0311600
PvP01_03_v1,519405,520370,966,+,PVP01_0311700
PvP01_03_v1,522219,525329,3111,+,PVP01_0311800
PvP01_03_v1,526037,529201,3165,-,PVP01_0311900
PvP01_03_v1,530378,531910,1533,+,PVP01_0312000
PvP01_03_v1,533913,535345,1433,+,PVP01_0312100
PvP01_03_v1,536544,537681,1138,+,PVP01_0312200
PvP01_03_v1,537873,540540,2668,+,PVP01_0312300
PvP01_03_v1,541105,542799,1695,+,PVP01_0312400
PvP01_03_v1,543371,546343,2973,+,PVP01_0312500
PvP01_03_v1,546721,548166,1446,-,PVP01_0312600
PvP01_03_v1,552849,553832,984,+,PVP01_0312700
PvP01_03_v1,555420,558518,3099,+,PVP01_0312800
PvP01_03_v1,559310,561948,2639,+,PVP01_0312900
PvP01_03_v1,562154,563336,1183,-,PVP01_0313000
PvP01_03_v1,564789,566394,1606,+,PVP01_0313100
PvP01_03_v1,567697,569862,2166,+,PVP01_0313200
PvP01_03_v1,573121,574875,1755,+,PVP01_0313300
PvP01_03_v1,576138,580239,4102,-,PVP01_0313400
PvP01_03_v1,582157,584055,1899,-,PVP01_0313500
PvP01_03_v1,585552,589499,3948,-,PVP01_0313600
PvP01_03_v1,590798,593272,2475,-,PVP01_0313700
PvP01_03_v1,594688,612316,17629,-,PVP01_0313800
PvP01_03_v1,613806,622214,8409,-,PVP01_0313900
PvP01_03_v1,633899,642589,8691,-,PVP01_0314000
PvP01_03_v1,644471,645079,609,+,PVP01_0314100
PvP01_03_v1,647065,648598,1534,+,PVP01_0314200
PvP01_03_v1,649856,653903,4048,+,PVP01_0314300
PvP01_03_v1,654455,655963,1509,-,PVP01_0314400
PvP01_03_v1,657265,658825,1561,-,PVP01_0314500
PvP01_03_v1,661382,662395,1014,+,PVP01_0314600
PvP01_03_v1,663837,664391,555,+,PVP01_0314700
PvP01_03_v1,664956,666045,1090,-,PVP01_0314800
PvP01_03_v1,667448,669370,1923,+,PVP01_0314900
PvP01_03_v1,671191,673758,2568,+,PVP01_0315000
PvP01_03_v1,674100,678002,3903,-,PVP01_0315100
PvP01_03_v1,679409,680839,1431,-,PVP01_0315200
PvP01_03_v1,682398,683092,695,-,PVP01_0315300
PvP01_03_v1,685134,685867,734,+,PVP01_0315400
PvP01_03_v1,686455,687942,1488,-,PVP01_0315500
PvP01_03_v1,688625,696850,8226,+,PVP01_0315600
PvP01_03_v1,697313,698132,820,+,PVP01_0315700
PvP01_03_v1,698247,699239,993,-,PVP01_0315800
PvP01_03_v1,699639,700232,594,+,PVP01_0315900
PvP01_03_v1,700791,701321,531,-,PVP01_0316000
PvP01_03_v1,702991,705060,2070,+,PVP01_0316100
PvP01_03_v1,705861,707023,1163,+,PVP01_0316200
PvP01_03_v1,707577,709407,1831,-,PVP01_0316300
PvP01_03_v1,711216,718879,7664,+,PVP01_0316400
PvP01_03_v1,719726,721448,1723,+,PVP01_0316500
PvP01_03_v1,721605,722537,933,+,PVP01_0316600
PvP01_03_v1,723885,732108,8224,+,PVP01_0316700
PvP01_03_v1,733823,734539,717,+,PVP01_0316800
PvP01_03_v1,735486,737984,2499,-,PVP01_0316900
PvP01_03_v1,738869,741385,2517,+,PVP01_0317000
PvP01_03_v1,743033,744531,1499,+,PVP01_0317100
PvP01_03_v1,744775,747000,2226,+,PVP01_0317200
PvP01_03_v1,747384,748174,791,-,PVP01_0317300
PvP01_03_v1,751249,752679,1431,+,PVP01_0317400
PvP01_03_v1,753801,754449,649,+,PVP01_0317500
PvP01_03_v1,755252,755786,535,-,PVP01_0317600
PvP01_03_v1,757460,758170,711,+,PVP01_0317700
PvP01_03_v1,759419,760735,1317,+,PVP01_0317800
PvP01_03_v1,761694,763721,2028,+,PVP01_0317900
PvP01_03_v1,764255,766942,2688,-,PVP01_0318000
PvP01_03_v1,768372,769833,1462,+,PVP01_0318100
PvP01_03_v1,770357,771322,966,-,PVP01_0318200
PvP01_03_v1,772270,774204,1935,-,PVP01_0318300
PvP01_03_v1,775279,775649,371,+,PVP01_0318400
PvP01_03_v1,776545,778203,1659,+,PVP01_0318500
PvP01_03_v1,778850,781369,2520,-,PVP01_0318600
PvP01_03_v1,782240,783214,975,-,PVP01_0318700
PvP01_03_v1,784093,785310,1218,-,PVP01_0318800
PvP01_03_v1,786334,788033,1700,+,PVP01_0318900
PvP01_03_v1,790024,791364,1341,+,PVP01_0319000
PvP01_03_v1,791736,796106,4371,-,PVP01_0319100
PvP01_03_v1,797457,798224,768,-,PVP01_0319200
PvP01_03_v1,798921,799886,966,+,PVP01_0319300
PvP01_03_v1,800680,803184,2505,+,PVP01_0319400
PvP01_03_v1,804724,810471,5748,+,PVP01_0319500
PvP01_03_v1,811055,815704,4650,-,PVP01_0319600
PvP01_03_v1,817925,822763,4839,+,PVP01_0319700
PvP01_03_v1,824495,828037,3543,-,PVP01_0319800
PvP01_03_v1,831857,833098,1242,-,PVP01_0319900
PvP01_03_v1,834476,835834,1359,+,PVP01_0320000
PvP01_03_v1,837226,837864,639,+,PVP01_0320100
PvP01_03_v1,838626,840044,1419,+,PVP01_0320200
PvP01_03_v1,840483,847359,6877,-,PVP01_0320300
PvP01_03_v1,849876,860321,10446,-,PVP01_0320400
PvP01_03_v1,862040,863746,1707,-,PVP01_0320500
PvP01_03_v1,866659,873537,6879,+,PVP01_0320600
PvP01_03_v1,874594,878337,3744,-,PVP01_0320700
PvP01_03_v1,879918,884395,4478,+,PVP01_0320800
PvP01_03_v1,884908,885878,971,+,PVP01_0320900
PvP01_03_v1,886386,889039,2654,-,PVP01_0321000
PvP01_03_v1,893740,894722,983,+,PVP01_0321100
PvP01_04_v1,1812,3130,1319,+,PVP01_0400100
PvP01_04_v1,6181,7399,1219,+,PVP01_0400200
PvP01_04_v1,10529,12137,1609,+,PVP01_0400300
PvP01_04_v1,14486,15625,1140,+,PVP01_0400400
PvP01_04_v1,18980,20550,1571,+,PVP01_0400500
PvP01_04_v1,22854,23977,1124,+,PVP01_0400600
PvP01_04_v1,26318,27745,1428,+,PVP01_0400700
PvP01_04_v1,31244,32495,1252,+,PVP01_0400800
PvP01_04_v1,34718,35884,1167,+,PVP01_0400900
PvP01_04_v1,37728,38718,991,-,PVP01_0401000
PvP01_04_v1,40986,41910,925,-,PVP01_0401100
PvP01_04_v1,45432,46423,992,-,PVP01_0401200
PvP01_04_v1,49319,50281,963,-,PVP01_0401300
PvP01_04_v1,53050,54050,1001,-,PVP01_0401400
PvP01_04_v1,57650,58482,833,-,PVP01_0401500
PvP01_04_v1,60328,61219,892,-,PVP01_0401600
PvP01_04_v1,67281,68523,1243,+,PVP01_0401700
PvP01_04_v1,70057,71189,1133,-,PVP01_0401800
PvP01_04_v1,74395,75311,917,+,PVP01_0401900
PvP01_04_v1,77155,78274,1120,+,PVP01_0402000
PvP01_04_v1,83933,85213,1281,+,PVP01_0402100
PvP01_04_v1,87239,88885,1647,+,PVP01_0402200
PvP01_04_v1,92257,93614,1358,+,PVP01_0402300
PvP01_04_v1,97154,98354,1201,+,PVP01_0402400
PvP01_04_v1,101670,103244,1575,+,PVP01_0402500
PvP01_04_v1,105352,106192,841,-,PVP01_0402600
PvP01_04_v1,108193,109092,900,-,PVP01_0402700
PvP01_04_v1,117943,119041,1099,+,PVP01_0402800
PvP01_04_v1,120728,121633,906,-,PVP01_0402900
PvP01_04_v1,124273,125238,966,-,PVP01_0403000
PvP01_04_v1,127746,128626,881,-,PVP01_0403100
PvP01_04_v1,131013,132497,1485,-,PVP01_0403200
PvP01_04_v1,135540,138634,3095,-,PVP01_0403300
PvP01_04_v1,141638,143531,1894,+,PVP01_0403400
PvP01_04_v1,145777,148706,2930,+,PVP01_0403500
PvP01_04_v1,151170,152413,1244,+,PVP01_0403600
PvP01_04_v1,158163,159470,1308,+,PVP01_0403700
PvP01_04_v1,162645,165006,2362,+,PVP01_0403800
PvP01_04_v1,166743,168716,1974,-,PVP01_0403900
PvP01_04_v1,176224,178194,1971,+,PVP01_0404000
PvP01_04_v1,180215,181548,1334,+,PVP01_0404100
PvP01_04_v1,185114,186071,958,+,PVP01_0404200
PvP01_04_v1,189641,191719,2079,-,PVP01_0404300
PvP01_04_v1,196170,197597,1428,-,PVP01_0404400
PvP01_04_v1,201260,203033,1774,-,PVP01_0404500
PvP01_04_v1,207134,208499,1366,-,PVP01_0404600
PvP01_04_v1,212015,213315,1301,-,PVP01_0404700
PvP01_04_v1,215014,216192,1179,-,PVP01_0404800
PvP01_04_v1,219558,220885,1328,-,PVP01_0404900
PvP01_04_v1,223882,232279,8398,-,PVP01_0405000
PvP01_04_v1,237259,238164,906,-,PVP01_0405100
PvP01_04_v1,242205,243245,1041,+,PVP01_0405200
PvP01_04_v1,245399,246567,1169,+,PVP01_0405300
PvP01_04_v1,248395,251232,2838,+,PVP01_0405400
PvP01_04_v1,252361,253893,1533,+,PVP01_0405500
PvP01_04_v1,254621,255382,762,-,PVP01_0405600
PvP01_04_v1,256284,256712,429,+,PVP01_0405700
PvP01_04_v1,257222,257942,721,-,PVP01_0405800
PvP01_04_v1,259211,260647,1437,-,PVP01_0405900
PvP01_04_v1,262292,262376,85,+,PVP01_0406000
PvP01_04_v1,262657,262810,154,+,PVP01_0406100
PvP01_04_v1,263254,263874,621,+,PVP01_0406200
PvP01_04_v1,265570,267288,1719,+,PVP01_0406300
PvP01_04_v1,268417,274545,6129,-,PVP01_0406400
PvP01_04_v1,276288,276826,539,-,PVP01_0406500
PvP01_04_v1,278406,280034,1629,+,PVP01_0406600
PvP01_04_v1,280807,282354,1548,+,PVP01_0406700
PvP01_04_v1,283951,287349,3399,+,PVP01_0406800
PvP01_04_v1,287985,289475,1491,-,PVP01_0406900
PvP01_04_v1,290145,291137,993,-,PVP01_0407000
PvP01_04_v1,293348,295048,1701,+,PVP01_0407100
PvP01_04_v1,295790,296113,324,-,PVP01_0407200
PvP01_04_v1,298179,299437,1259,+,PVP01_0407300
PvP01_04_v1,300581,306024,5444,+,PVP01_0407400
PvP01_04_v1,307075,309539,2465,-,PVP01_0407500
PvP01_04_v1,312199,312866,668,-,PVP01_0407600
PvP01_04_v1,314416,315296,881,+,PVP01_0407700
PvP01_04_v1,316457,320470,4014,+,PVP01_0407800
PvP01_04_v1,320722,322416,1695,-,PVP01_0407900
PvP01_04_v1,324186,327463,3278,+,PVP01_0408000
PvP01_04_v1,327800,329320,1521,-,PVP01_0408100
PvP01_04_v1,330853,333441,2589,+,PVP01_0408200
PvP01_04_v1,333972,339274,5303,-,PVP01_0408300
PvP01_04_v1,340944,342863,1920,-,PVP01_0408400
PvP01_04_v1,345295,349986,4692,-,PVP01_0408500
PvP01_04_v1,350897,353044,2148,-,PVP01_0408600
PvP01_04_v1,353911,357285,3375,-,PVP01_0408700
PvP01_04_v1,358131,358931,801,+,PVP01_0408800
PvP01_04_v1,359530,362825,3296,+,PVP01_0408900
PvP01_04_v1,363099,367892,4794,-,PVP01_0409000
PvP01_04_v1,369394,371760,2367,+,PVP01_0409100
PvP01_04_v1,373153,375639,2487,+,PVP01_0409200
PvP01_04_v1,376027,380175,4149,-,PVP01_0409300
PvP01_04_v1,382042,383136,1095,+,PVP01_0409400
PvP01_04_v1,383995,385950,1956,-,PVP01_0409500
PvP01_04_v1,388246,390629,2384,+,PVP01_0409600
PvP01_04_v1,391462,392163,702,-,PVP01_0409700
PvP01_04_v1,394538,396741,2204,+,PVP01_0409800
PvP01_04_v1,399586,401784,2199,+,PVP01_0409900
PvP01_04_v1,402958,408192,5235,-,PVP01_0410000
PvP01_04_v1,410170,414373,4204,-,PVP01_0410100
PvP01_04_v1,417372,419433,2062,+,PVP01_0410200
PvP01_04_v1,420492,425357,4866,-,PVP01_0410300
PvP01_04_v1,428389,429297,909,-,PVP01_0410400
PvP01_04_v1,430767,432952,2186,+,PVP01_0410500
PvP01_04_v1,433540,437856,4317,-,PVP01_0410600
PvP01_04_v1,438733,439581,849,+,PVP01_0410700
PvP01_04_v1,441819,446681,4863,+,PVP01_0410800
PvP01_04_v1,447288,449168,1881,-,PVP01_0410900
PvP01_04_v1,450584,453614,3031,+,PVP01_0411000
PvP01_04_v1,453798,455945,2148,-,PVP01_0411100
PvP01_04_v1,456882,457590,709,-,PVP01_0411200
PvP01_04_v1,459462,467425,7964,+,PVP01_0411300
PvP01_04_v1,468113,470149,2037,+,PVP01_0411400
PvP01_04_v1,470144,471765,1622,-,PVP01_0411500
PvP01_04_v1,472092,472852,761,+,PVP01_0411600
PvP01_04_v1,472977,473683,707,+,PVP01_0411700
PvP01_04_v1,474978,476353,1376,-,PVP01_0411800
PvP01_04_v1,477913,478413,501,-,PVP01_0411900
PvP01_04_v1,479782,481053,1272,-,PVP01_0412000
PvP01_04_v1,481965,484683,2719,-,PVP01_0412100
PvP01_04_v1,487190,488293,1104,+,PVP01_0412200
PvP01_04_v1,488663,489644,982,-,PVP01_0412300
PvP01_04_v1,491055,502361,11307,-,PVP01_0412400
PvP01_04_v1,504755,515615,10861,+,PVP01_0412500
PvP01_04_v1,516442,518055,1614,-,PVP01_0412600
PvP01_04_v1,520694,521646,953,+,PVP01_0412700
PvP01_04_v1,522625,527487,4863,-,PVP01_0412800
PvP01_04_v1,530187,531415,1229,-,PVP01_0412900
PvP01_04_v1,532373,533990,1618,+,PVP01_0413000
PvP01_04_v1,534169,535911,1743,-,PVP01_0413100
PvP01_04_v1,537325,540414,3090,-,PVP01_0413200
PvP01_04_v1,541950,542570,621,-,PVP01_0413300
PvP01_04_v1,542611,544787,2177,-,PVP01_0413400
PvP01_04_v1,546015,549776,3762,-,PVP01_0413500
PvP01_04_v1,551500,554174,2675,+,PVP01_0413600
PvP01_04_v1,554930,556652,1723,+,PVP01_0413700
PvP01_04_v1,557635,558372,738,+,PVP01_0413800
PvP01_04_v1,558905,562210,3306,-,PVP01_0413900
PvP01_04_v1,573444,574364,921,+,PVP01_0414000
PvP01_04_v1,578331,579542,1212,+,PVP01_0414100
PvP01_04_v1,580616,581560,945,-,PVP01_0414200
PvP01_04_v1,583825,586000,2176,+,PVP01_0414300
PvP01_04_v1,586469,589987,3519,-,PVP01_0414400
PvP01_04_v1,590612,591300,689,-,PVP01_0414500
PvP01_04_v1,592422,593954,1533,+,PVP01_0414600
PvP01_04_v1,595657,602627,6971,+,PVP01_0414700
PvP01_04_v1,603071,603933,863,-,PVP01_0414800
PvP01_04_v1,605652,605900,249,-,PVP01_0414900
PvP01_04_v1,609730,611288,1559,+,PVP01_0415000
PvP01_04_v1,613489,615108,1620,+,PVP01_0415100
PvP01_04_v1,615935,620277,4343,+,PVP01_0415200
PvP01_04_v1,621907,623385,1479,+,PVP01_0415300
PvP01_04_v1,624235,626468,2234,+,PVP01_0415400
PvP01_04_v1,626938,627926,989,-,PVP01_0415500
PvP01_04_v1,628598,630511,1914,+,PVP01_0415600
PvP01_04_v1,632349,634916,2568,+,PVP01_0415700
PvP01_04_v1,636087,644264,8178,-,PVP01_0415800
PvP01_04_v1,645932,652579,6648,-,PVP01_0415900
PvP01_04_v1,654066,654716,651,-,PVP01_0416000
PvP01_04_v1,655600,657409,1810,+,PVP01_0416100
PvP01_04_v1,657851,659092,1242,-,PVP01_0416200
PvP01_04_v1,660291,661053,763,-,PVP01_0416300
PvP01_04_v1,664203,669830,5628,+,PVP01_0416400
PvP01_04_v1,670154,674698,4545,-,PVP01_0416500
PvP01_04_v1,675577,676488,912,+,PVP01_0416600
PvP01_04_v1,676846,683844,6999,-,PVP01_0416700
PvP01_04_v1,685685,689183,3499,+,PVP01_0416800
PvP01_04_v1,690308,694235,3928,+,PVP01_0416900
PvP01_04_v1,696338,700113,3776,+,PVP01_0417000
PvP01_04_v1,701056,704768,3713,+,PVP01_0417100
PvP01_04_v1,705835,709431,3597,+,PVP01_0417200
PvP01_04_v1,711606,715603,3998,+,PVP01_0417300
PvP01_04_v1,716752,720324,3573,+,PVP01_0417400
PvP01_04_v1,721637,723077,1441,+,PVP01_0417500
PvP01_04_v1,724965,728614,3650,+,PVP01_0417600
PvP01_04_v1,729808,733689,3882,+,PVP01_0417700
PvP01_04_v1,735198,738811,3614,+,PVP01_0417800
PvP01_04_v1,740115,743913,3799,+,PVP01_0417900
PvP01_04_v1,746031,748923,2893,+,PVP01_0418000
PvP01_04_v1,750418,750975,558,+,PVP01_0418100
PvP01_04_v1,751757,757128,5372,-,PVP01_0418200
PvP01_04_v1,760550,761482,933,+,PVP01_0418300
PvP01_04_v1,762486,764022,1537,+,PVP01_0418400
PvP01_04_v1,764639,766033,1395,-,PVP01_0418500
PvP01_04_v1,766922,767446,525,+,PVP01_0418600
PvP01_04_v1,771749,775024,3276,+,PVP01_0418700
PvP01_04_v1,775674,782360,6687,-,PVP01_0418800
PvP01_04_v1,783368,784981,1614,-,PVP01_0418900
PvP01_04_v1,787872,789135,1264,-,PVP01_0419000
PvP01_04_v1,790312,794712,4401,+,PVP01_0419100
PvP01_04_v1,795223,798861,3639,-,PVP01_0419200
PvP01_04_v1,800823,801695,873,+,PVP01_0419300
PvP01_04_v1,802004,803265,1262,-,PVP01_0419400
PvP01_04_v1,804511,806508,1998,-,PVP01_0419500
PvP01_04_v1,808615,809361,747,+,PVP01_0419600
PvP01_04_v1,809710,811068,1359,-,PVP01_0419700
PvP01_04_v1,812066,814904,2839,-,PVP01_0419800
PvP01_04_v1,815831,817052,1222,+,PVP01_0419900
PvP01_04_v1,817602,819673,2072,+,PVP01_0420000
PvP01_04_v1,820245,822323,2079,+,PVP01_0420100
PvP01_04_v1,822568,823966,1399,-,PVP01_0420200
PvP01_04_v1,824454,825812,1359,+,PVP01_0420300
PvP01_04_v1,829177,830685,1509,+,PVP01_0420400
PvP01_04_v1,832333,835260,2928,+,PVP01_0420500
PvP01_04_v1,836758,837987,1230,+,PVP01_0420600
PvP01_04_v1,838944,839725,782,+,PVP01_0420700
PvP01_04_v1,840058,841950,1893,+,PVP01_0420800
PvP01_04_v1,843001,844715,1715,-,PVP01_0420900
PvP01_04_v1,848569,856077,7509,+,PVP01_0421000
PvP01_04_v1,857117,859660,2544,-,PVP01_0421100
PvP01_04_v1,860362,861690,1329,-,PVP01_0421200
PvP01_04_v1,863642,867266,3625,+,PVP01_0421300
PvP01_04_v1,869293,870692,1400,+,PVP01_0421400
PvP01_04_v1,871333,872883,1551,-,PVP01_0421500
PvP01_04_v1,874350,874421,72,-,PVP01_0421600
PvP01_04_v1,876055,876865,811,+,PVP01_0421700
PvP01_04_v1,877495,878184,690,-,PVP01_0421800
PvP01_04_v1,879280,880665,1386,+,PVP01_0421900
PvP01_04_v1,882364,888741,6378,+,PVP01_0422000
PvP01_04_v1,892242,897866,5625,+,PVP01_0422100
PvP01_04_v1,898201,900382,2182,-,PVP01_0422200
PvP01_04_v1,900882,901930,1049,+,PVP01_0422300
PvP01_04_v1,902587,904155,1569,-,PVP01_0422400
PvP01_04_v1,905180,909067,3888,+,PVP01_0422500
PvP01_04_v1,912914,913246,333,-,PVP01_0422600
PvP01_04_v1,918265,919443,1179,-,PVP01_0422700
PvP01_04_v1,925295,928713,3419,+,PVP01_0422800
PvP01_04_v1,930436,931461,1026,-,PVP01_0422900
PvP01_04_v1,936736,937920,1185,+,PVP01_0423000
PvP01_04_v1,941619,943101,1483,+,PVP01_0423100
PvP01_04_v1,946292,947893,1602,+,PVP01_0423200
PvP01_04_v1,950413,951012,600,+,PVP01_0423300
PvP01_04_v1,954033,959877,5845,+,PVP01_0423400
PvP01_04_v1,962323,963589,1267,-,PVP01_0423500
PvP01_04_v1,966426,967650,1225,-,PVP01_0423600
PvP01_04_v1,971461,973193,1733,+,PVP01_0423700
PvP01_04_v1,975097,978191,3095,+,PVP01_0423800
PvP01_04_v1,979604,980820,1217,-,PVP01_0423900
PvP01_04_v1,984225,986711,2487,+,PVP01_0424000
PvP01_04_v1,988655,991787,3133,-,PVP01_0424100
PvP01_04_v1,993473,994247,775,+,PVP01_0424200
PvP01_04_v1,995173,996465,1293,-,PVP01_0424300
PvP01_04_v1,1003591,1005232,1642,+,PVP01_0424400
PvP01_04_v1,1011570,1012024,455,+,PVP01_0424500
PvP01_05_v1,97,1066,970,-,PVP01_0500100
PvP01_05_v1,3357,4163,807,-,PVP01_0500200
PvP01_05_v1,5665,7446,1782,-,PVP01_0500300
PvP01_05_v1,11851,13819,1969,+,PVP01_0500400
PvP01_05_v1,15813,17477,1665,+,PVP01_0500500
PvP01_05_v1,19351,20123,773,+,PVP01_0500600
PvP01_05_v1,22191,23511,1321,+,PVP01_0500700
PvP01_05_v1,25743,27183,1441,+,PVP01_0500800
PvP01_05_v1,30223,31493,1271,+,PVP01_0500900
PvP01_05_v1,32835,33815,981,-,PVP01_0501000
PvP01_05_v1,36216,37246,1031,-,PVP01_0501100
PvP01_05_v1,43753,45089,1337,+,PVP01_0501200
PvP01_05_v1,47504,49291,1788,+,PVP01_0501300
PvP01_05_v1,52630,53943,1314,+,PVP01_0501400
PvP01_05_v1,56637,57948,1312,+,PVP01_0501500
PvP01_05_v1,59019,59994,976,-,PVP01_0501600
PvP01_05_v1,62796,63777,982,-,PVP01_0501700
PvP01_05_v1,67064,67917,854,-,PVP01_0501800
PvP01_05_v1,70649,71623,975,-,PVP01_0501900
PvP01_05_v1,74816,75424,609,-,PVP01_0502000
PvP01_05_v1,78353,79441,1089,+,PVP01_0502100
PvP01_05_v1,83966,85136,1171,+,PVP01_0502200
PvP01_05_v1,87264,88464,1201,-,PVP01_0502300
PvP01_05_v1,90714,92277,1564,+,PVP01_0502400
PvP01_05_v1,95383,96541,1159,+,PVP01_0502500
PvP01_05_v1,103574,104786,1213,+,PVP01_0502600
PvP01_05_v1,107490,109188,1699,-,PVP01_0502700
PvP01_05_v1,112328,115237,2910,-,PVP01_0502800
PvP01_05_v1,117988,119609,1622,-,PVP01_0502900
PvP01_05_v1,124341,125274,934,+,PVP01_0503000
PvP01_05_v1,129786,131252,1467,+,PVP01_0503100
PvP01_05_v1,135280,136661,1382,+,PVP01_0503200
PvP01_05_v1,137355,140550,3196,-,PVP01_0503300
PvP01_05_v1,143101,144346,1246,+,PVP01_0503400
PvP01_05_v1,145541,146668,1128,-,PVP01_0503500
PvP01_05_v1,150938,152029,1092,+,PVP01_0503600
PvP01_05_v1,154950,156467,1518,+,PVP01_0503700
PvP01_05_v1,159460,161131,1672,+,PVP01_0503800
PvP01_05_v1,163238,164169,932,-,PVP01_0503900
PvP01_05_v1,170000,171428,1429,-,PVP01_0504000
PvP01_05_v1,174701,176088,1388,+,PVP01_0504100
PvP01_05_v1,179739,181337,1599,+,PVP01_0504200
PvP01_05_v1,183511,184385,875,-,PVP01_0504300
PvP01_05_v1,191739,192977,1239,+,PVP01_0504400
PvP01_05_v1,194522,199297,4776,-,PVP01_0504500
PvP01_05_v1,206949,207110,162,-,PVP01_0504600
PvP01_05_v1,207498,209271,1774,-,PVP01_0504700
PvP01_05_v1,218735,219253,519,-,PVP01_0504800
PvP01_05_v1,222817,230763,7947,+,PVP01_0504900
PvP01_05_v1,232026,233450,1425,+,PVP01_0505000
PvP01_05_v1,234631,235447,817,-,PVP01_0505100
PvP01_05_v1,237034,237852,819,-,PVP01_0505200
PvP01_05_v1,239065,240765,1701,-,PVP01_0505300
PvP01_05_v1,241988,247062,5075,-,PVP01_0505400
PvP01_05_v1,249759,250717,959,+,PVP01_0505500
PvP01_05_v1,253743,255818,2076,+,PVP01_0505600
PvP01_05_v1,256527,259661,3135,-,PVP01_0505700
PvP01_05_v1,261584,263540,1957,+,PVP01_0505800
PvP01_05_v1,265412,267352,1941,+,PVP01_0505900
PvP01_05_v1,268694,270055,1362,+,PVP01_0506000
PvP01_05_v1,271923,274286,2364,+,PVP01_0506100
PvP01_05_v1,274417,278352,3936,-,PVP01_0506200
PvP01_05_v1,279148,281820,2673,+,PVP01_0506300
PvP01_05_v1,282088,283313,1226,-,PVP01_0506400
PvP01_05_v1,285877,287443,1567,+,PVP01_0506500
PvP01_05_v1,288486,294638,6153,-,PVP01_0506600
PvP01_05_v1,298580,300925,2346,+,PVP01_0506700
PvP01_05_v1,301802,307000,5199,+,PVP01_0506800
PvP01_05_v1,307198,308169,972,-,PVP01_0506900
PvP01_05_v1,309393,310028,636,-,PVP01_0507000
PvP01_05_v1,311292,314102,2811,-,PVP01_0507100
PvP01_05_v1,315574,319194,3621,-,PVP01_0507200
PvP01_05_v1,320142,323654,3513,-,PVP01_0507300
PvP01_05_v1,324795,328322,3528,+,PVP01_0507400
PvP01_05_v1,328967,331415,2449,-,PVP01_0507500
PvP01_05_v1,335035,336445,1411,+,PVP01_0507600
PvP01_05_v1,338039,339049,1011,+,PVP01_0507700
PvP01_05_v1,339878,343678,3801,-,PVP01_0507800
PvP01_05_v1,345923,347976,2054,+,PVP01_0507900
PvP01_05_v1,349050,350546,1497,-,PVP01_0508000
PvP01_05_v1,353193,355334,2142,+,PVP01_0508100
PvP01_05_v1,359975,385651,25677,+,PVP01_0508200
PvP01_05_v1,387058,389889,2832,-,PVP01_0508300
PvP01_05_v1,391268,393142,1875,-,PVP01_0508400
PvP01_05_v1,396836,398131,1296,-,PVP01_0508500
PvP01_05_v1,399271,400167,897,+,PVP01_0508600
PvP01_05_v1,400938,401195,258,+,PVP01_0508700
PvP01_05_v1,401823,403871,2049,-,PVP01_0508800
PvP01_05_v1,405166,406225,1060,-,PVP01_0508900
PvP01_05_v1,406946,407425,480,+,PVP01_0509000
PvP01_05_v1,408164,409143,980,-,PVP01_0509100
PvP01_05_v1,409789,411232,1444,-,PVP01_0509200
PvP01_05_v1,412174,418106,5933,-,PVP01_0509300
